country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
CHN,China,Guodian Jiujiang power station,WRI1070250,1360,29.7404,116.0345,Coal,,,,2001,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1011851,,,,,,,,,,,,,,6626.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Jiuquan power station,WRI1070363,660,39.68,98.5065,Coal,,,,2011,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1082243,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Kuqa power station,WRI1070104,870,41.7381,82.8874,Coal,,,,2010,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1056295,,,,,,,,,,,,,,4239.24,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Langfang power station,WRI1070700,700,39.4793,116.7695,Coal,,,,2016,Langfang Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1100943,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Nanning power station,WRI1070371,1320,22.7891,108.9395,Coal,,,,2015,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1069660,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Penglai power station,WRI1070309,660,37.7553,120.5945,Coal,,,,2006,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Pingnan power station,WRI1070011,700,45.5446,126.6582,Coal,,,,2014,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1082349,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Shangqiu Minquan power station,WRI1070134,1260,34.6189,115.2925,Coal,,,,2008,Guodian Tongling Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072775,,,,,,,,,,,,,,6139.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Shenyang power station,WRI1070524,660,41.7251,123.1886,Coal,,,,2012,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Shizuishan-2 power station,WRI1070807,2020,39.2848,106.788,Coal,,,,2004,GD Power Development Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1059294,,,,,,,,,,,,,,9842.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Suqian power station,WRI1070394,270,33.8392,118.3687,Coal,,,,2005,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072401,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Taian power station,WRI1075611,700,36.0764,117.1369,Coal,,,,2015,Guodian Shandong Power Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Taizhou power station,WRI1070626,4000,32.1872,119.9145,Coal,,,,2012,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1069474,,,,,,,,,,,,,,19490.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Yongfu power station,WRI1070776,600,25.1013,110.069,Coal,,,,2004,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1069921,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Yuyuan power station,WRI1070133,300,35.0579,112.5792,Coal,,,,2005,Guodian Tongling Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Yuzhong power station,WRI1075612,220,36.0323,103.8761,Coal,,,,1990,China Guodian Corp,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1071.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Zhijin power station,WRI1070474,1320,26.8326,105.8193,Coal,,,,2016,China Guodian Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guodian Zhuanghe power station,WRI1070529,1200,39.6766,123.2059,Coal,,,,2007,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024414,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guohua Hulunbeier power station,WRI1070728,1200,49.3476,119.7207,Coal,,,,2010,Inner Mongolia Guohua Hulunbeier,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guohua Shouguang power station,WRI1072549,2000,37.2697,118.9069,Coal,,,,2016,Shenhua Guohua Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1081550,,,,,,,,,,,,,,9745.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guohua Taicang power station,WRI1070271,1260,31.5877,121.2556,Coal,,,,2006,Shenhua Guohua Electric Power Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1096175,,,,,,,,,,,,,,6139.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guohua Taishan power station,WRI1070085,5000,21.8664,112.9228,Coal,,,,2007,Shenhua Guohua Electric Power Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1017844,,,,,,,,,,,,,,24363.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guohua Xuzhou power station,WRI1070550,2000,34.3858,117.256,Coal,,,,2000,Shenhua Guohua Electric Power Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,Industry About,,,,,,,,,,,,,,,9745.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Guohua Zhoushan power station,WRI1070071,910,30.1032,122.185,Coal,,,,2009,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,4434.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Haifengherui power station,WRI1075613,165,28.716,105.1399,Coal,,,,2012,Yibin Haifengherui Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,803.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hailar Coal,WRI1070258,400,49.2374,119.7403,Coal,,,,2009,China Huaneng Group Corporation (CHNG),Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33616-hailar-coal-power-plant,Industry About,1063789,,,,,,,,,,,,,,1949.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hainan Southwest power station,WRI1070304,700,18.5383,108.6824,Coal,,,,2015,China Guodian Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1100947,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hami 1-4 Coal,WRI1070108,25,42.8936,93.4435,Coal,,,,1987,Huadian Power International Company Limited,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33341-hami-1-4-coal-power-plant,Industry About,,,,,,,,,,,,,,,121.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hancheng power station,WRI1070177,2400,35.6002,110.5557,Coal,,,,2002,Datang Shaanxi Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1055352,,,,,,,,,,,,,,11694.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hanchuan power station,WRI1070276,3260,30.6565,113.9173,Coal,,,,2007,Guodian Changyuan Electric Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1011844,,,,,,,,,,,,,,15884.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Handan Eastern Outskirt Cogen Power Station,WRI1075614,700,36.5702,114.6509,Coal,,,,2018,GD Power Development Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Handan power station,WRI1070486,660,36.6421,114.4997,Coal,,,,2001,GD Power Development Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024329,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hanfeng power station,WRI1070487,1320,36.4719,114.1523,Coal,,,,2001,China Huaneng Group Corporation (CHNG),GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1018231,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hang Hau Longyan power station,WRI1070069,600,25.281,117.155,Coal,,,,2008,Shenhua Fujian Energy Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hebei Longshan power station,WRI1070699,1200,36.5976,113.6916,Coal,,,,2007,Hebei Longshan Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1059281,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hebi Fenghe power station,WRI1070669,1800,35.8512,114.1798,Coal,,,,2003,Hebi Fenghe Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1011845,,,,,,,,,,,,,,8770.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hefei power station,WRI1070540,1260,31.9137,117.2521,Coal,,,,2006,Anhui Hefei United Power Generation Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1032518,,,,,,,,,,,,,,6139.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hefei-2 power station,WRI1070541,700,31.8043,117.5072,Coal,,,,2001,Hefei 2 Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1032518,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hefeng power station,WRI1075615,600,46.6088,86.5936,Coal,,,,2012,Shenhua Guoneng Energy Group,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hegang - Longmay Coal,WRI1070018,700,47.2354,130.2256,Coal,,,,,Heilongjiang Longmay Mining Holding Group Co Ltd,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33120-hegang-longmay-coal-power-plant,Industry About,1024397,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Heilongjiang Hegang Mining power station,WRI1075616,200,47.2992,130.255,Coal,,,,2000,Heilongjiang Hegang Mining,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,974.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Heilongjiang Qiqihar power station,WRI1070010,600,47.379,124.051,Coal,,,,2007,Huadian Power International Company Limited,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072157,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hejin power station,WRI1070817,1300,35.6131,110.6558,Coal,,,,2002,Zhangze Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1088755,,,,,,,,,,,,,,6334.49,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Aluminum power station,WRI1075617,250,34.8183,113.259,Coal,,,,2010,Henan Branch,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,1218.17,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Hebi power station,WRI1070729,270,35.7855,114.2404,Coal,,,,2007,Henan Hebi Coal Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1081487,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Heqi power station,WRI1075618,1320,35.7214,114.1855,Coal,,,,2015,Henan Investment Group Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Mengdian power station,WRI1070730,600,35.4312,113.8325,Coal,,,,2011,Henan Hebi Coal Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Nengxin Cogen power station,WRI1075619,420,34.0038,113.8667,Coal,,,,2008,Henan Pingyu Coal and Electricity Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2046.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Xinan power station,WRI1070732,870,34.7406,112.0631,Coal,,,,2007,Wanji Holding Group Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072399,,,,,,,,,,,,,,4239.24,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Xinmi power station,WRI1070733,2700,34.5,113.5986,Coal,,,,2011,Beijing Sanjili Energy Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,13156.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Yongcheng power station,WRI1075620,630,33.9541,116.416,Coal,,,,2005,Shangqiu Yudong Power Generation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3069.79,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Yulian power station,WRI1070077,900,34.7967,113.079,Coal,,,,2003,Henan Yulian Energy Group Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,4385.42,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henan Zhongmai Yongan power station,WRI1075621,200,34.6939,112.9314,Coal,,,,2005,Zhongmai Investment Group Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,974.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hengfeng-2 power station,WRI1075622,660,37.7527,115.6012,Coal,,,,1996,Guodian Huabei Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Henglian Wucaiwan power station,WRI1075623,1320,44.7896,89.1977,Coal,,,,2017,Xinjiang Henglian Energy Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hengshan Jiangsu power station,WRI1070761,115,31.7652,120.1234,Coal,,,,2007,Jiangsu Electric Power Corp,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1058709,,,,,,,,,,,,,,560.35,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hengshui Hengxing power station,WRI1070832,660,37.7527,115.601,Coal,,,,2006,Hebei Construction Energy Investment Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1018295,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hengtong Chemical Power Station,WRI1075624,180,34.6268,118.3242,Coal,,,,2003,Hengtong Chemical Co.Ltd.,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,877.08,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hengyun A Coal,WRI1070800,545,23.0655,113.4984,Coal,,,,,Guangdong Electric Power Development Co Ltd,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/25876-hengyun-a-coal-power-plant,Industry About,,,,,,,,,,,,,,,2655.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hengyun B Coal,WRI1070801,600,23.0638,113.5006,Coal,,,,,Guangdong Electric Power Development Co Ltd,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/25877-hengyun-b-coal-power-plant,Industry About,,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hepo Coal,WRI1070818,300,37.8458,113.6163,Coal,,,,1991,Shanxi International Energy Co Ltd,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33551-hepo-coal-power-plant,Industry About,1049303,,,,,,,,,,,,,,1461.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hesheng Shanshan power station,WRI1075625,660,44.456,86.0984,Coal,,,,2016,Hesheng Silicon Industry Co,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Heshuyuan power station,WRI1070795,1470,24.3924,116.2608,Coal,,,,2009,Guangdong Baolihua New Energy Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1070485,,,,,,,,,,,,,,7162.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Heyuan power station,WRI1070796,1244,23.567,114.64,Coal,,,,2008,Shenzhen Energy Group Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1060386,,,,,,,,,,,,,,6061.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Heze Huarun power station,WRI1070115,1200,35.2526,115.686,Coal,,,,2011,China Resources Power Holdings Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1086179,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Heze power station,WRI1070114,1510,35.2407,115.5335,Coal,,,,2002,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1028532,,,,,,,,,,,,,,7357.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hezhou power station,WRI1070375,2090,24.7361,111.3464,Coal,,,,2012,China Resources Power Holdings Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1086090,,,,,,,,,,,,,,10183.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hohhot Jinqiao power station,WRI1070267,600,40.7085,111.7399,Coal,,,,2007,North United Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1071657,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hohhot Jinshan power station,WRI1070427,600,40.7069,111.4576,Coal,,,,2010,North United Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072864,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hongjun Aluminum power station,WRI1070428,1800,45.5,119.6545,Coal,,,,2011,Huomei Hongjun Aluminum & Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,Industry About,,,,,,,,,,,,,,,8770.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hongyanchi-1 power station,WRI1070582,660,43.728,87.6292,Coal,,,,2005,China Guodian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1033538,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hongyanchi-2 power station,WRI1070581,800,43.7436,87.6576,Coal,,,,2002,Huadian Power International Company Limited,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1033538,,,,,,,,,,,,,,3898.15,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hongyang Lianyungang power station,WRI1070782,120,34.5515,119.5797,Coal,,,,2015,Shenghong Sinopec (Lianyungang) Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1111638,,,,,,,,,,,,,,584.72,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hongyang Nengyuan power station,WRI1070734,600,41.357,123.2217,Coal,,,,2010,Liaoning Hongyang Energy Res,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1088485,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Hongyuan Waste Coal Cogen power station,WRI1075626,60,44.4196,126.9663,Coal,,,,2017,Shulan Hongyuan Waste Coal Cogen Power Company,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,292.36,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Houshi power station,WRI1070440,4200,24.3031,118.1261,Coal,,,,2002,Huayang Electric Power Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1052699,,,,,,,,,,,,,,20465.3,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Huadian Baotou Tuyou power station,WRI1070037,1320,40.5836,110.6228,Coal,,,,2016,China Huadian Group Corporation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1111263,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
